class,row,wallet,time,neighbor,full_probability,without_probability,delta,abs_delta,full_pred,without_pred,flip,support_suspicion,protective
1,96766,1ApRXXStFPJG4jUdEc3dd7z3Dm8ESAA1TH,49,15uepg7WpadtMYxc8Lzd1cyKKjLsZ4qhco,0.00341049931012094,0.008770640008151531,-0.005360140698030591,0.005360140698030591,False,False,False,False,True
1,96766,1ApRXXStFPJG4jUdEc3dd7z3Dm8ESAA1TH,49,16FTZ3gTGqLZo5eV2zqkQwdn7oTsAnwTb4,0.00341049931012094,0.005102402530610561,-0.0016919032204896212,0.0016919032204896212,False,False,False,False,True
1,97161,1ArZy65Qc6thvrYDvxSFNfq9oWG8BVzuaA,49,3CXr8guRrcA8g9z9rqck87e7nv49KkKMKy,0.9926685094833374,0.9748435616493225,0.017824947834014893,0.017824947834014893,True,True,False,True,False
1,97629,1AtsM6CEXtPKyYAEr6r7MnVeUafPz93hc7,42,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,0.49073636531829834,0.5499833822250366,-0.05924701690673828,0.05924701690673828,False,False,False,False,True
1,97729,1AuX1dLiiZWMETjeHBngRfixCPvLrQeVZp,47,1Dym1yThrVo5T1Q7bzgu8ekQBYEma2ftge,0.5379244685173035,0.8834903240203857,-0.3455658555030823,0.3455658555030823,False,False,False,False,True
1,98163,1AwwvFMqrdtMr5X7uETGfRSw7qJrSVqoHk,49,3CXr8guRrcA8g9z9rqck87e7nv49KkKMKy,0.9926685094833374,0.9748435616493225,0.017824947834014893,0.017824947834014893,True,True,False,True,False
1,98290,1AxcwffUwfdsbj5J3yHDYZr6rRLXw9Tb75,48,16FTZ3gTGqLZo5eV2zqkQwdn7oTsAnwTb4,0.03816087171435356,0.02164345048367977,0.01651742123067379,0.01651742123067379,False,False,False,True,False
1,99548,1B56fVVmMokU9zMqArXa4A2269CMNTTk8c,42,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,0.9345728158950806,0.8403175473213196,0.09425526857376099,0.09425526857376099,False,False,False,True,False
1,100777,1BBLwrZpbAvYX5HZbwxVFGMQL9vVQrMpxk,48,1FvtWwP3ePJDeR6K7ZePGujUuusUTds8Vy,0.762708842754364,0.7806246876716614,-0.017915844917297363,0.017915844917297363,False,False,False,False,True
1,102320,1BKZFEHbb7kShbczAq4JV4nRVwWTxmN69D,44,3MMCb1DofhUKEpf4aGGs4rDj9QJs1HCrEJ,0.9963600039482117,0.9954916834831238,0.0008683204650878906,0.0008683204650878906,True,True,False,True,False
1,102444,1BLD5bqumFLPyrb319K62bQt17rfHsGRQw,42,36524udg8AAiKhXr8ukwFzyWoZ2PCBDq17,0.20036475360393524,0.18209871649742126,0.018266037106513977,0.018266037106513977,False,False,False,True,False
1,102927,1BNq66S84nVxguSQUccZZicXJSuh5SNAfX,42,36524udg8AAiKhXr8ukwFzyWoZ2PCBDq17,0.28516173362731934,0.23046675324440002,0.05469498038291931,0.05469498038291931,False,False,False,True,False
1,104074,1BUAQKrvuXrpKCm2KgSyRxStisCZ6U9WDq,42,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,0.9697327017784119,0.7968078851699829,0.17292481660842896,0.17292481660842896,True,False,True,True,False
1,107771,1Bo7wwQPjjJBtYxK7QcqsShv1NRmCU34Z1,49,15FkN73MjCXkfWnyWWw6phiTpwrUMRYXqF,0.0069475178606808186,0.010439833626151085,-0.0034923157654702663,0.0034923157654702663,False,False,False,False,True
1,107771,1Bo7wwQPjjJBtYxK7QcqsShv1NRmCU34Z1,49,18QUa57MjVrZ13Y2vQvCpayG9qaRMXR66H,0.0069475178606808186,0.013649174943566322,-0.006701657082885504,0.006701657082885504,False,False,False,False,True
1,107862,1BofXwwe69BpvaEudU7LYGv2yQ76iomw8N,43,1JHBUqaCHZpMpUeFGxBDsQ2vE1By7t5vYD,0.9510540962219238,0.819927453994751,0.13112664222717285,0.13112664222717285,False,False,False,True,False
1,109044,1BueSoqEcvWHPeJojNhQiLJK3L1o8Rkciq,44,3MMCb1DofhUKEpf4aGGs4rDj9QJs1HCrEJ,0.9962778687477112,0.995772659778595,0.0005052089691162109,0.0005052089691162109,True,True,False,True,False
1,109748,1ByGU4u9nTVpFJQeqnnxWKWvqUbZoHfbj3,49,122cArGCaKzoAj7dsf7KH2tdhhejy23n7r,0.0028416109271347523,0.0030043357983231544,-0.00016272487118840218,0.00016272487118840218,False,False,False,False,True
1,109748,1ByGU4u9nTVpFJQeqnnxWKWvqUbZoHfbj3,49,16FTZ3gTGqLZo5eV2zqkQwdn7oTsAnwTb4,0.0028416109271347523,0.003120827255770564,-0.0002792163286358118,0.0002792163286358118,False,False,False,False,True
1,109748,1ByGU4u9nTVpFJQeqnnxWKWvqUbZoHfbj3,49,1KEz8TcfKPeq8qA3dPhFmTQx2umyh2yRDa,0.0028416109271347523,0.0031061749905347824,-0.00026456406340003014,0.00026456406340003014,False,False,False,False,True
1,111570,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,42,1Hnm7hTr3WJsmGumZhnUNZGc5QnYpU3U73,0.9251436591148376,0.9478060007095337,-0.022662341594696045,0.022662341594696045,False,False,False,False,True
1,111571,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,44,1816RaasK5ALaRreqiDu71V24NAexYGAaL,0.9285275936126709,0.9299630522727966,-0.0014354586601257324,0.0014354586601257324,False,False,False,False,True
1,111571,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,44,1AtsM6CEXtPKyYAEr6r7MnVeUafPz93hc7,0.9285275936126709,0.9300493597984314,-0.001521766185760498,0.001521766185760498,False,False,False,False,True
1,111571,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,44,1B56fVVmMokU9zMqArXa4A2269CMNTTk8c,0.9285275936126709,0.9306936264038086,-0.0021660327911376953,0.0021660327911376953,False,False,False,False,True
1,111571,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,44,1BUAQKrvuXrpKCm2KgSyRxStisCZ6U9WDq,0.9285275936126709,0.9302787184715271,-0.0017511248588562012,0.0017511248588562012,False,False,False,False,True
1,111571,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,44,1Hnm7hTr3WJsmGumZhnUNZGc5QnYpU3U73,0.9285275936126709,0.9441035389900208,-0.015575945377349854,0.015575945377349854,False,False,False,False,True
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1816RaasK5ALaRreqiDu71V24NAexYGAaL,0.942438542842865,0.9443949460983276,-0.0019564032554626465,0.0019564032554626465,False,False,False,False,True
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1AFvN1pPBDdHJnpH5K1Y32hLFx3pxm3wDU,0.942438542842865,0.9380661845207214,0.004372358322143555,0.004372358322143555,False,False,False,True,False
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1AtsM6CEXtPKyYAEr6r7MnVeUafPz93hc7,0.942438542842865,0.9445012807846069,-0.0020627379417419434,0.0020627379417419434,False,False,False,False,True
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1B56fVVmMokU9zMqArXa4A2269CMNTTk8c,0.942438542842865,0.9452860355377197,-0.0028474926948547363,0.0028474926948547363,False,False,False,False,True
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1BUAQKrvuXrpKCm2KgSyRxStisCZ6U9WDq,0.942438542842865,0.944787859916687,-0.0023493170738220215,0.0023493170738220215,False,False,False,False,True
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1Hnm7hTr3WJsmGumZhnUNZGc5QnYpU3U73,0.942438542842865,0.9455969333648682,-0.003158390522003174,0.003158390522003174,False,False,False,False,True
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1KDEYRd4c9LN51npt5D5AP2EmhPycnxyVD,0.942438542842865,0.9412514567375183,0.0011870861053466797,0.0011870861053466797,False,False,False,True,False
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1PgM47u6C1L9HyovyM1tdThbZvWUiXrvJj,0.942438542842865,0.9423731565475464,6.538629531860352e-05,6.538629531860352e-05,False,False,False,True,False
1,112043,1CB7BkT9CxwZuk5EFj1nRCE55DbnSkLTNP,43,1N52wHoVR79PMDishab2XmRHsbekCdGquK,0.0036367003340274096,0.00504835182800889,-0.0014116514939814806,0.0014116514939814806,False,False,False,False,True
1,112368,1CCn9buMG1LhDNiHVCfnb6biiYhdcYSfyr,43,1APHyhaXs4wJ5utxAht8W1i9HXnr1GBxfF,0.8500626683235168,0.842860996723175,0.007201671600341797,0.007201671600341797,False,False,False,True,False
1,112368,1CCn9buMG1LhDNiHVCfnb6biiYhdcYSfyr,43,1BFqMBaQB9PjWczRUYUAmifGkD2dEejRaL,0.8500626683235168,0.8359097242355347,0.014152944087982178,0.014152944087982178,False,False,False,True,False
1,112665,1CELBDDffDnnDDhg2Kh5p1fTYTA7C68UM9,42,1AnYHAJ1fh3L4BCpkhHCtsRq3wDzQsEBih,0.7469479441642761,0.7526452541351318,-0.005697309970855713,0.005697309970855713,False,False,False,False,True
1,112665,1CELBDDffDnnDDhg2Kh5p1fTYTA7C68UM9,42,1G3QJPWEFiHwZjU5PK9SfNRge56vUTyn5S,0.7469479441642761,0.7685009837150574,-0.02155303955078125,0.02155303955078125,False,False,False,False,True
1,115768,1CWzYbHpu13cqFwo2pFH52xt2uQy1kdcrc,46,3BgGDrAfviBztVooGNqW5Eqjj8hmkEwfYc,0.6077341437339783,0.40883395075798035,0.19890019297599792,0.19890019297599792,False,False,False,True,False
1,118151,1CjStQKYUZ8cSMk3iJf1eWWe6vLJRgj2TY,49,19txq91QziDSYfr5M3WwETThk4WnSH9FXU,0.19649262726306915,0.22228826582431793,-0.02579563856124878,0.02579563856124878,False,False,False,False,True
1,118151,1CjStQKYUZ8cSMk3iJf1eWWe6vLJRgj2TY,49,1WSa32tv9Cx1CNFoN7cY4QwEXm1yvQ5w1,0.19649262726306915,0.20158426463603973,-0.005091637372970581,0.005091637372970581,False,False,False,False,True
1,126736,1DX6sFKGzHqXdr7onS2CRKN8GBtSSoAP6G,49,1CjStQKYUZ8cSMk3iJf1eWWe6vLJRgj2TY,0.7529552578926086,0.677486002445221,0.0754692554473877,0.0754692554473877,False,False,False,True,False
1,129617,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,43,1N52wHoVR79PMDishab2XmRHsbekCdGquK,0.022681063041090965,0.07465437054634094,-0.05197330750524998,0.05197330750524998,False,False,False,False,True
1,129617,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,43,3CwFFLcNBe3jdpVMRbrQpnX6J2QdydYXDy,0.022681063041090965,0.0092820655554533,0.013398997485637665,0.013398997485637665,False,False,False,True,False
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,12ataMZU4pjkBEH9ZdnEV5ZaE3TDfbfimF,0.027452096343040466,0.02776459790766239,-0.00031250156462192535,0.00031250156462192535,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,13HzbgZ1KFn7RurqZQSZjuwQBegoamvx8u,0.027452096343040466,0.027812011539936066,-0.00035991519689559937,0.00035991519689559937,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,19DAFXU2ZSrW7dMCeybxaA86ayBYWqqpN7,0.027452096343040466,0.027462176978588104,-1.008063554763794e-05,1.008063554763794e-05,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,1BToiZSEp8GEQEX3h28TKY9pDsGxH8KsHr,0.027452096343040466,0.02974044531583786,-0.002288348972797394,0.002288348972797394,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,1DtWsQmEWh1LcJjR14TFPVBLVJFaVLnif1,0.027452096343040466,0.02719024196267128,0.0002618543803691864,0.0002618543803691864,False,False,False,True,False
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,1Jkvj5LwnqTXTLch2DUzt8RGq4CtAeJRRx,0.027452096343040466,0.027663208544254303,-0.00021111220121383667,0.00021111220121383667,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,1LbPfE9JkijxZpnF8cNpbhMzfrzH7MxoZf,0.027452096343040466,0.03002927079796791,-0.0025771744549274445,0.0025771744549274445,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,1N52wHoVR79PMDishab2XmRHsbekCdGquK,0.027452096343040466,0.05584275722503662,-0.028390660881996155,0.028390660881996155,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,1PMKFeJvug6qN4WYf8wyakqMtYRA66LWG4,0.027452096343040466,0.030028872191905975,-0.002576775848865509,0.002576775848865509,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,32kY47awqX6hvpxShEoxYJCLQiTcojEBwS,0.027452096343040466,0.02788754738867283,-0.00043545104563236237,0.00043545104563236237,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,3CwFFLcNBe3jdpVMRbrQpnX6J2QdydYXDy,0.027452096343040466,0.014411835931241512,0.013040260411798954,0.013040260411798954,False,False,False,True,False
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,3JkmAYtowYGPQPcMcJuSYSXTusej4iA1nF,0.027452096343040466,0.026019632816314697,0.001432463526725769,0.001432463526725769,False,False,False,True,False
1,134393,1EEXEHGqMmSk2hMpfnAqxgMftF7WDXKNmP,42,1BrT827NCgxjctnEBdLiuDzukupwWHP1i2,0.9525487422943115,0.991258442401886,-0.03870970010757446,0.03870970010757446,False,True,True,False,True
1,135318,1EKMtbWSdRryfVqQM17BW2uDVBAwVQwCBr,44,1JPVo8Jo4CT8LoPmDibjeumAsmVkvzGh4N,0.029036179184913635,0.024409351870417595,0.00462682731449604,0.00462682731449604,False,False,False,True,False
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,12PuJ9ixCUzDsT8MqFEkim5zdcrF6TAgjW,0.017594825476408005,0.016678202897310257,0.0009166225790977478,0.0009166225790977478,False,False,False,True,False
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,13zjYgMuJVNqTwtNVNPgR1M8azQTtXxayw,0.017594825476408005,0.01789458654820919,-0.0002997610718011856,0.0002997610718011856,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,14Xzu4GQegnhYVQ44Nt8Sd7sCrd2UC57cp,0.017594825476408005,0.01698346994817257,0.0006113555282354355,0.0006113555282354355,False,False,False,True,False
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,153jshsURfH53nsuweYSoBLmYHVw5qRdVA,0.017594825476408005,0.01739536039531231,0.0001994650810956955,0.0001994650810956955,False,False,False,True,False
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,15Kg2a1mapen6vAzCZbDfSzHWyoeVWyFFi,0.017594825476408005,0.017766039818525314,-0.00017121434211730957,0.00017121434211730957,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,15ZD5wWYgMWXgMMdkBmhggehyF67y79QWD,0.017594825476408005,0.017803646624088287,-0.0002088211476802826,0.0002088211476802826,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,18KSE7gyNCnqydZw5dzEyU9CNYBWQS9nCJ,0.017594825476408005,0.017959540709853172,-0.00036471523344516754,0.00036471523344516754,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,18oMcnDMbP7XmhAdYxjoidju3ZCeLPxuLn,0.017594825476408005,0.03039652481675148,-0.012801699340343475,0.012801699340343475,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,198jCtoeTwSjvwy8ECM8rp8VNB9RDwSecK,0.017594825476408005,0.018046490848064423,-0.00045166537165641785,0.00045166537165641785,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,1D7yke3meXP4NYaRhTmXJMu8dzLD8dqDDD,0.017594825476408005,0.018743688240647316,-0.0011488627642393112,0.0011488627642393112,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,1GmyXoUKLG2VYabNayKscVbCPwbjswaKMC,0.017594825476408005,0.01248577143996954,0.005109054036438465,0.005109054036438465,False,False,False,True,False
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,1MCbcPAVCu4TE3i1kXkzXQsTCLZq6FL22W,0.017594825476408005,0.017640653997659683,-4.582852125167847e-05,4.582852125167847e-05,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,1NPqgWPkLNZivw9ELpSv71XgKXXLY4tgT,0.017594825476408005,0.017820708453655243,-0.00022588297724723816,0.00022588297724723816,False,False,False,False,True
1,141018,1ErCUbPZuYwMDGrxMcFFfNSsfNefrtY7h2,42,1KD6iM6HxWc2UvY9ZK1vZEcQUidmoDxHFB,0.4594877064228058,0.42983710765838623,0.029650598764419556,0.029650598764419556,False,False,False,True,False
1,143697,1F66LQ2sLfAWG6Mh2GPxQ1QCxMwd2zvxF6,49,1JxfosgwwcUUkWKZLU2JvYjQqBwg3TKrea,0.012259739451110363,0.19724123179912567,-0.1849814923480153,0.1849814923480153,False,False,False,False,True
1,143717,1F6AVPo9rnuMcvsArAR9AHBg2zMD24dZ4e,47,1ETa4q9o8sCpxsHJCUmupaq9iDCvC7adQf,0.30149728059768677,0.5841798186302185,-0.28268253803253174,0.28268253803253174,False,False,False,False,True
1,144444,1F9xXer4M78q8MoZdXB6f1NCv7HyhFqQCV,44,3MMCb1DofhUKEpf4aGGs4rDj9QJs1HCrEJ,0.9962963461875916,0.9955878257751465,0.0007085204124450684,0.0007085204124450684,True,True,False,True,False
1,148480,1FWzCrQUVz7Fawj1dG5HERbSXirK4bEZNM,49,1GZbccX3cJJbfRC8WuKW1sFiTQXj8MPYpQ,0.8714413046836853,0.3598601520061493,0.511581152677536,0.511581152677536,False,False,False,True,False
1,150306,1FgyzmYmJCJ8EfAh3BsWiB8gsgswXYWRZz,44,3MMCb1DofhUKEpf4aGGs4rDj9QJs1HCrEJ,0.9962974190711975,0.9955646991729736,0.000732719898223877,0.000732719898223877,True,True,False,True,False
1,153653,1FzJ3CPAMqcZXtZ6oPGi459MwSiofrhfZX,49,3CXr8guRrcA8g9z9rqck87e7nv49KkKMKy,0.9933708906173706,0.9819201827049255,0.011450707912445068,0.011450707912445068,True,True,False,True,False
1,154707,1G61oKdshRzNzqzbo4bVuBcbvdUgduPYEk,47,18ZayqmKE8ThMMZzjwHH9pEC37oqfYDK16,0.7405943870544434,0.8024889230728149,-0.06189453601837158,0.06189453601837158,False,False,False,False,True
1,155496,1G9yd12FTuBQTRuYWnZfhKSPX46K9M5ZoV,49,1GZbccX3cJJbfRC8WuKW1sFiTQXj8MPYpQ,0.005601825192570686,0.0565781332552433,-0.050976308062672615,0.050976308062672615,False,False,False,False,True
1,156726,1GGWna3pYYMB6zKQGhpvvTy9PqExY1PB4T,46,38BoHtepsEZyWoCRKKyAe9gKW8wp3aPouM,0.5453526973724365,0.4136437177658081,0.13170897960662842,0.13170897960662842,False,False,False,True,False
1,158841,1GTbJgM8k5UCG1xigyqXEjCpLPQazYagr3,49,3CXr8guRrcA8g9z9rqck87e7nv49KkKMKy,0.9926685094833374,0.9748435616493225,0.017824947834014893,0.017824947834014893,True,True,False,True,False
1,159997,1GZbccX3cJJbfRC8WuKW1sFiTQXj8MPYpQ,49,17mqVbK2EuEbq3qUJbG84aB6MiYcDMSdXD,0.4328571557998657,0.42183446884155273,0.011022686958312988,0.011022686958312988,False,False,False,True,False
1,159997,1GZbccX3cJJbfRC8WuKW1sFiTQXj8MPYpQ,49,1D35hXfShWo4BUBJ4WsK5ve8EAnLLH4g2e,0.4328571557998657,0.46331366896629333,-0.030456513166427612,0.030456513166427612,False,False,False,False,True
1,162928,1Gq9CWL9m8ouWT2KbEedzkCUTFWSj1iaBx,42,1N52wHoVR79PMDishab2XmRHsbekCdGquK,0.5273979306221008,0.8561624884605408,-0.32876455783843994,0.32876455783843994,False,False,False,False,True
1,163608,1GtsWFkZS5dhHn58GW3bDAnjdCC64KcnGm,49,1ASCBAxmagSnPiTNJCznnpysoeyS6nFBi9,0.8359015583992004,0.8497355580329895,-0.013833999633789062,0.013833999633789062,False,False,False,False,True
1,165429,1H4Fs4CYkcTA77pUb4sVgcSpK2UucdiPu9,42,1GA2gaaZsf5tksmyFBi6devLX9N4Ed39Zc,0.009833666495978832,0.00927242822945118,0.0005612382665276527,0.0005612382665276527,False,False,False,True,False
1,165429,1H4Fs4CYkcTA77pUb4sVgcSpK2UucdiPu9,42,1N52wHoVR79PMDishab2XmRHsbekCdGquK,0.009833666495978832,0.012073983438313007,-0.002240316942334175,0.002240316942334175,False,False,False,False,True
1,165429,1H4Fs4CYkcTA77pUb4sVgcSpK2UucdiPu9,42,3EXkaZTkkc6E8rqQntbaJGYdtHoprGGtj4,0.009833666495978832,0.006227439269423485,0.0036062272265553474,0.0036062272265553474,False,False,False,True,False
1,168435,1HL6tSg5mUrXik5kdFBni4UTrAuPRps3P6,49,17mqVbK2EuEbq3qUJbG84aB6MiYcDMSdXD,0.25827500224113464,0.25756019353866577,0.0007148087024688721,0.0007148087024688721,False,False,False,True,False
1,168435,1HL6tSg5mUrXik5kdFBni4UTrAuPRps3P6,49,1AxcwffUwfdsbj5J3yHDYZr6rRLXw9Tb75,0.25827500224113464,0.27642622590065,-0.01815122365951538,0.01815122365951538,False,False,False,False,True
1,173231,1Hmm1KKPDUnwzZjRLSRPtVtTYe2KrEE4U3,48,39sfuA8pY4UfybgEZi7uvA13jkGzZpsg5K,0.9257346987724304,0.5826972723007202,0.3430374264717102,0.3430374264717102,False,False,False,True,False
1,176866,1J7Yb6aMNw1fWUMhqDApjrsLvX2mpLwBdU,49,15FkN73MjCXkfWnyWWw6phiTpwrUMRYXqF,0.9851742386817932,0.986412525177002,-0.0012382864952087402,0.0012382864952087402,True,True,False,False,True
1,176866,1J7Yb6aMNw1fWUMhqDApjrsLvX2mpLwBdU,49,18QUa57MjVrZ13Y2vQvCpayG9qaRMXR66H,0.9851742386817932,0.991177499294281,-0.006003260612487793,0.006003260612487793,True,True,False,False,True
1,177767,1JCRM3o11HL8nMYoryXsPJMGattUpVuEtm,49,3CXr8guRrcA8g9z9rqck87e7nv49KkKMKy,0.9932350516319275,0.9806295037269592,0.012605547904968262,0.012605547904968262,True,True,False,True,False
1,178656,1JHBUqaCHZpMpUeFGxBDsQ2vE1By7t5vYD,43,1FAv42GaDuQixSzEzSbx6aP1Kf4WVWpQUY,0.30411142110824585,0.9294514656066895,-0.6253400444984436,0.6253400444984436,False,False,False,False,True
1,179707,1JNchFeujbm786astAzpeRAVM1igPUMwYx,49,1MBH6uJKhjbjFoHY9UwTKs59SNzY2HerFa,0.5992281436920166,0.5954523682594299,0.00377577543258667,0.00377577543258667,False,False,False,True,False
1,179707,1JNchFeujbm786astAzpeRAVM1igPUMwYx,49,1PXTsK9NoznnN2GoWG7gUfwYVWxBmQvYxu,0.5992281436920166,0.6302189826965332,-0.0309908390045166,0.0309908390045166,False,False,False,False,True
1,179885,1JPSCTLSvV4iyTmgHgXDCuG3njkHfn3Uq,49,3CXr8guRrcA8g9z9rqck87e7nv49KkKMKy,0.9926685094833374,0.9748435616493225,0.017824947834014893,0.017824947834014893,True,True,False,True,False
1,180653,1JTVuDxKtSDhW8HmP39eAmF9346fENasfk,42,1KD6iM6HxWc2UvY9ZK1vZEcQUidmoDxHFB,0.8495060205459595,0.9059416055679321,-0.056435585021972656,0.056435585021972656,False,False,False,False,True
1,185803,1Jvd1SSGwHnxa8QjWHSuxSVtCQNdk2Vsb5,42,17A16QmavnUfCW11DAApiJxp7ARnxN5pGX,0.6620007157325745,0.9044424891471863,-0.24244177341461182,0.24244177341461182,False,False,False,False,True
1,186169,1JxfosgwwcUUkWKZLU2JvYjQqBwg3TKrea,49,187P8BBqdHJXyjmgSK6YTTfkgYWJG7NFMY,0.28809434175491333,0.2935557961463928,-0.005461454391479492,0.005461454391479492,False,False,False,False,True
1,186169,1JxfosgwwcUUkWKZLU2JvYjQqBwg3TKrea,49,1K569MWDfdKuDb8iP8EPkFMCJ2FSf1kduk,0.28809434175491333,0.2998114824295044,-0.011717140674591064,0.011717140674591064,False,False,False,False,True
1,187342,1K569MWDfdKuDb8iP8EPkFMCJ2FSf1kduk,48,12pkJ4BgY4ZxMDvYPP7VXSHajzwUjtaZY4,0.002357400953769684,0.0025697480887174606,-0.0002123471349477768,0.0002123471349477768,False,False,False,False,True
1,188832,1KD6iM6HxWc2UvY9ZK1vZEcQUidmoDxHFB,42,15X1Pv4vNrcY9qtakYuQ1oziY3qKtzG8pv,0.9203786253929138,0.9195986390113831,0.0007799863815307617,0.0007799863815307617,False,False,False,True,False
1,188832,1KD6iM6HxWc2UvY9ZK1vZEcQUidmoDxHFB,42,1Awqsuiy5Df6VMFvNq7SawDCGJWU4Rg3Ky,0.9203786253929138,0.9232136011123657,-0.0028349757194519043,0.0028349757194519043,False,False,False,False,True
1,189193,1KEz8TcfKPeq8qA3dPhFmTQx2umyh2yRDa,49,12BnHTsE9qQWBgSoG3LWGnokKJtS6A1CKE,0.1890273243188858,0.18747040629386902,0.0015569180250167847,0.0015569180250167847,False,False,False,True,False
1,189193,1KEz8TcfKPeq8qA3dPhFmTQx2umyh2yRDa,49,1KpQ9EU4bL7BnrgeqsjJt9fhfJ7JzC875T,0.1890273243188858,0.21969690918922424,-0.03066958487033844,0.03066958487033844,False,False,False,False,True
1,191415,1KSEn34ZNtFA5Ah2KXDBEc59jryebt6S4X,45,17BymcHaGRbXGnEzR2m9woUYNf9FBPPJ2P,0.005459606181830168,0.007917712442576885,-0.0024581062607467175,0.0024581062607467175,False,False,False,False,True
1,192588,1KYFfwYi2HiCrrEBWd9Mvex6T2yTadT6D2,44,3MMCb1DofhUKEpf4aGGs4rDj9QJs1HCrEJ,0.9962974190711975,0.9955646991729736,0.000732719898223877,0.000732719898223877,True,True,False,True,False
1,195740,1KpQ9EU4bL7BnrgeqsjJt9fhfJ7JzC875T,47,1H7iXk3DJBgqShM3ADiKGggQmqMNUMhogm,0.027268873527646065,0.04287640377879143,-0.015607530251145363,0.015607530251145363,False,False,False,False,True
1,196822,1Kuprz8EKEVX85a1m6j5ZRJzcbHE8YANWP,44,3MMCb1DofhUKEpf4aGGs4rDj9QJs1HCrEJ,0.9962974190711975,0.9955646991729736,0.000732719898223877,0.000732719898223877,True,True,False,True,False
1,198008,1L2GKz8xzgYXDpPgrsmSsdjZo73ehJQX7z,43,1JNePVExrvnWcJnouKMoV6zC9KPr6tcjjP,0.41487887501716614,0.5697189569473267,-0.15484008193016052,0.15484008193016052,False,False,False,False,True
1,198589,1L5Fa9sAjpmH9X7CorqnzJWi6Wo9SeH2Ft,49,1LPkxJBrtvZvSRwaUkmXQrJtLwxUNkSRsd,0.038728971034288406,0.25899142026901245,-0.22026244923472404,0.22026244923472404,False,False,False,False,True
