class,row,wallet,time,neighbor,full_probability,without_probability,delta,abs_delta,full_pred,without_pred,flip,risk_increasing,protective
1,96766,1ApRXXStFPJG4jUdEc3dd7z3Dm8ESAA1TH,49,15uepg7WpadtMYxc8Lzd1cyKKjLsZ4qhco,0.34535694122314453,0.690197229385376,-0.34484028816223145,0.34484028816223145,False,False,False,False,True
1,96766,1ApRXXStFPJG4jUdEc3dd7z3Dm8ESAA1TH,49,16FTZ3gTGqLZo5eV2zqkQwdn7oTsAnwTb4,0.34535694122314453,0.27745315432548523,0.0679037868976593,0.0679037868976593,False,False,False,True,False
1,97161,1ArZy65Qc6thvrYDvxSFNfq9oWG8BVzuaA,49,3CXr8guRrcA8g9z9rqck87e7nv49KkKMKy,0.9896631836891174,0.9746717810630798,0.014991402626037598,0.014991402626037598,True,True,False,True,False
1,97629,1AtsM6CEXtPKyYAEr6r7MnVeUafPz93hc7,42,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,0.1490984708070755,0.4499051868915558,-0.3008067160844803,0.3008067160844803,False,False,False,False,True
1,97729,1AuX1dLiiZWMETjeHBngRfixCPvLrQeVZp,47,1Dym1yThrVo5T1Q7bzgu8ekQBYEma2ftge,0.5916681885719299,0.9367684721946716,-0.3451002836227417,0.3451002836227417,False,False,False,False,True
1,98163,1AwwvFMqrdtMr5X7uETGfRSw7qJrSVqoHk,49,3CXr8guRrcA8g9z9rqck87e7nv49KkKMKy,0.9896631836891174,0.9746717810630798,0.014991402626037598,0.014991402626037598,True,True,False,True,False
1,98290,1AxcwffUwfdsbj5J3yHDYZr6rRLXw9Tb75,48,16FTZ3gTGqLZo5eV2zqkQwdn7oTsAnwTb4,0.6449860334396362,0.017760522663593292,0.6272255107760429,0.6272255107760429,False,False,False,True,False
1,99548,1B56fVVmMokU9zMqArXa4A2269CMNTTk8c,42,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,0.5189635753631592,0.7939210534095764,-0.27495747804641724,0.27495747804641724,False,False,False,False,True
1,100777,1BBLwrZpbAvYX5HZbwxVFGMQL9vVQrMpxk,48,1FvtWwP3ePJDeR6K7ZePGujUuusUTds8Vy,0.7164689302444458,0.7206745147705078,-0.004205584526062012,0.004205584526062012,False,False,False,False,True
1,102320,1BKZFEHbb7kShbczAq4JV4nRVwWTxmN69D,44,3MMCb1DofhUKEpf4aGGs4rDj9QJs1HCrEJ,0.988353431224823,0.995294988155365,-0.006941556930541992,0.006941556930541992,True,True,False,False,True
1,102444,1BLD5bqumFLPyrb319K62bQt17rfHsGRQw,42,36524udg8AAiKhXr8ukwFzyWoZ2PCBDq17,0.16062164306640625,0.2020256519317627,-0.041404008865356445,0.041404008865356445,False,False,False,False,True
1,102927,1BNq66S84nVxguSQUccZZicXJSuh5SNAfX,42,36524udg8AAiKhXr8ukwFzyWoZ2PCBDq17,0.2914885878562927,0.2098289281129837,0.08165965974330902,0.08165965974330902,False,False,False,True,False
1,104074,1BUAQKrvuXrpKCm2KgSyRxStisCZ6U9WDq,42,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,0.28034573793411255,0.7273138165473938,-0.44696807861328125,0.44696807861328125,False,False,False,False,True
1,107771,1Bo7wwQPjjJBtYxK7QcqsShv1NRmCU34Z1,49,15FkN73MjCXkfWnyWWw6phiTpwrUMRYXqF,0.2784455716609955,0.2720596492290497,0.006385922431945801,0.006385922431945801,False,False,False,True,False
1,107771,1Bo7wwQPjjJBtYxK7QcqsShv1NRmCU34Z1,49,18QUa57MjVrZ13Y2vQvCpayG9qaRMXR66H,0.2784455716609955,0.454009473323822,-0.17556390166282654,0.17556390166282654,False,False,False,False,True
1,107862,1BofXwwe69BpvaEudU7LYGv2yQ76iomw8N,43,1JHBUqaCHZpMpUeFGxBDsQ2vE1By7t5vYD,0.8584386110305786,0.7644866704940796,0.09395194053649902,0.09395194053649902,False,False,False,True,False
1,109044,1BueSoqEcvWHPeJojNhQiLJK3L1o8Rkciq,44,3MMCb1DofhUKEpf4aGGs4rDj9QJs1HCrEJ,0.98876953125,0.9964268803596497,-0.007657349109649658,0.007657349109649658,True,True,False,False,True
1,109748,1ByGU4u9nTVpFJQeqnnxWKWvqUbZoHfbj3,49,122cArGCaKzoAj7dsf7KH2tdhhejy23n7r,0.06798262894153595,0.289933443069458,-0.22195081412792206,0.22195081412792206,False,False,False,False,True
1,109748,1ByGU4u9nTVpFJQeqnnxWKWvqUbZoHfbj3,49,16FTZ3gTGqLZo5eV2zqkQwdn7oTsAnwTb4,0.06798262894153595,0.048028070479631424,0.019954558461904526,0.019954558461904526,False,False,False,True,False
1,109748,1ByGU4u9nTVpFJQeqnnxWKWvqUbZoHfbj3,49,1KEz8TcfKPeq8qA3dPhFmTQx2umyh2yRDa,0.06798262894153595,0.08364997059106827,-0.015667341649532318,0.015667341649532318,False,False,False,False,True
1,111570,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,42,1Hnm7hTr3WJsmGumZhnUNZGc5QnYpU3U73,0.8171482086181641,0.8805626630783081,-0.06341445446014404,0.06341445446014404,False,False,False,False,True
1,111571,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,44,1816RaasK5ALaRreqiDu71V24NAexYGAaL,0.9078389406204224,0.9168881773948669,-0.00904923677444458,0.00904923677444458,False,False,False,False,True
1,111571,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,44,1AtsM6CEXtPKyYAEr6r7MnVeUafPz93hc7,0.9078389406204224,0.9156515598297119,-0.00781261920928955,0.00781261920928955,False,False,False,False,True
1,111571,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,44,1B56fVVmMokU9zMqArXa4A2269CMNTTk8c,0.9078389406204224,0.8930675983428955,0.014771342277526855,0.014771342277526855,False,False,False,True,False
1,111571,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,44,1BUAQKrvuXrpKCm2KgSyRxStisCZ6U9WDq,0.9078389406204224,0.9096173644065857,-0.00177842378616333,0.00177842378616333,False,False,False,False,True
1,111571,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,44,1Hnm7hTr3WJsmGumZhnUNZGc5QnYpU3U73,0.9078389406204224,0.9197508692741394,-0.011911928653717041,0.011911928653717041,False,False,False,False,True
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1816RaasK5ALaRreqiDu71V24NAexYGAaL,0.9457322359085083,0.9511551260948181,-0.0054228901863098145,0.0054228901863098145,False,True,True,False,True
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1AFvN1pPBDdHJnpH5K1Y32hLFx3pxm3wDU,0.9457322359085083,0.9408336281776428,0.0048986077308654785,0.0048986077308654785,False,False,False,True,False
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1AtsM6CEXtPKyYAEr6r7MnVeUafPz93hc7,0.9457322359085083,0.9506114721298218,-0.0048792362213134766,0.0048792362213134766,False,True,True,False,True
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1B56fVVmMokU9zMqArXa4A2269CMNTTk8c,0.9457322359085083,0.9395140409469604,0.0062181949615478516,0.0062181949615478516,False,False,False,True,False
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1BUAQKrvuXrpKCm2KgSyRxStisCZ6U9WDq,0.9457322359085083,0.9477798342704773,-0.002047598361968994,0.002047598361968994,False,True,True,False,True
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1Hnm7hTr3WJsmGumZhnUNZGc5QnYpU3U73,0.9457322359085083,0.955491304397583,-0.009759068489074707,0.009759068489074707,False,True,True,False,True
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1KDEYRd4c9LN51npt5D5AP2EmhPycnxyVD,0.9457322359085083,0.9447137117385864,0.001018524169921875,0.001018524169921875,False,False,False,True,False
1,111572,1C8hkWXwqfzQAcfRW7yR7z8wjyTg4P9hfA,45,1PgM47u6C1L9HyovyM1tdThbZvWUiXrvJj,0.9457322359085083,0.9468839764595032,-0.001151740550994873,0.001151740550994873,False,True,True,False,True
1,112043,1CB7BkT9CxwZuk5EFj1nRCE55DbnSkLTNP,43,1N52wHoVR79PMDishab2XmRHsbekCdGquK,0.004254390951246023,0.00497292447835207,-0.0007185335271060467,0.0007185335271060467,False,False,False,False,True
1,112368,1CCn9buMG1LhDNiHVCfnb6biiYhdcYSfyr,43,1APHyhaXs4wJ5utxAht8W1i9HXnr1GBxfF,0.8502585291862488,0.9019793272018433,-0.05172079801559448,0.05172079801559448,False,False,False,False,True
1,112368,1CCn9buMG1LhDNiHVCfnb6biiYhdcYSfyr,43,1BFqMBaQB9PjWczRUYUAmifGkD2dEejRaL,0.8502585291862488,0.8081759214401245,0.04208260774612427,0.04208260774612427,False,False,False,True,False
1,112665,1CELBDDffDnnDDhg2Kh5p1fTYTA7C68UM9,42,1AnYHAJ1fh3L4BCpkhHCtsRq3wDzQsEBih,0.539265513420105,0.5475937128067017,-0.00832819938659668,0.00832819938659668,False,False,False,False,True
1,112665,1CELBDDffDnnDDhg2Kh5p1fTYTA7C68UM9,42,1G3QJPWEFiHwZjU5PK9SfNRge56vUTyn5S,0.539265513420105,0.6644577383995056,-0.12519222497940063,0.12519222497940063,False,False,False,False,True
1,115768,1CWzYbHpu13cqFwo2pFH52xt2uQy1kdcrc,46,3BgGDrAfviBztVooGNqW5Eqjj8hmkEwfYc,0.835176944732666,0.13202254474163055,0.7031543999910355,0.7031543999910355,False,False,False,True,False
1,118151,1CjStQKYUZ8cSMk3iJf1eWWe6vLJRgj2TY,49,19txq91QziDSYfr5M3WwETThk4WnSH9FXU,0.09911514818668365,0.11157392710447311,-0.01245877891778946,0.01245877891778946,False,False,False,False,True
1,118151,1CjStQKYUZ8cSMk3iJf1eWWe6vLJRgj2TY,49,1WSa32tv9Cx1CNFoN7cY4QwEXm1yvQ5w1,0.09911514818668365,0.13000263273715973,-0.030887484550476074,0.030887484550476074,False,False,False,False,True
1,126736,1DX6sFKGzHqXdr7onS2CRKN8GBtSSoAP6G,49,1CjStQKYUZ8cSMk3iJf1eWWe6vLJRgj2TY,0.8588553071022034,0.7450858950614929,0.11376941204071045,0.11376941204071045,False,False,False,True,False
1,129617,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,43,1N52wHoVR79PMDishab2XmRHsbekCdGquK,0.013607125729322433,0.03362994268536568,-0.020022816956043243,0.020022816956043243,False,False,False,False,True
1,129617,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,43,3CwFFLcNBe3jdpVMRbrQpnX6J2QdydYXDy,0.013607125729322433,0.012347707524895668,0.0012594182044267654,0.0012594182044267654,False,False,False,True,False
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,12ataMZU4pjkBEH9ZdnEV5ZaE3TDfbfimF,0.07621539384126663,0.07794492691755295,-0.001729533076286316,0.001729533076286316,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,13HzbgZ1KFn7RurqZQSZjuwQBegoamvx8u,0.07621539384126663,0.07768039405345917,-0.0014650002121925354,0.0014650002121925354,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,19DAFXU2ZSrW7dMCeybxaA86ayBYWqqpN7,0.07621539384126663,0.07970915734767914,-0.003493763506412506,0.003493763506412506,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,1BToiZSEp8GEQEX3h28TKY9pDsGxH8KsHr,0.07621539384126663,0.08367358148097992,-0.007458187639713287,0.007458187639713287,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,1DtWsQmEWh1LcJjR14TFPVBLVJFaVLnif1,0.07621539384126663,0.05960783734917641,0.016607556492090225,0.016607556492090225,False,False,False,True,False
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,1Jkvj5LwnqTXTLch2DUzt8RGq4CtAeJRRx,0.07621539384126663,0.07852096855640411,-0.0023055747151374817,0.0023055747151374817,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,1LbPfE9JkijxZpnF8cNpbhMzfrzH7MxoZf,0.07621539384126663,0.12892940640449524,-0.05271401256322861,0.05271401256322861,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,1N52wHoVR79PMDishab2XmRHsbekCdGquK,0.07621539384126663,0.1273188441991806,-0.05110345035791397,0.05110345035791397,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,1PMKFeJvug6qN4WYf8wyakqMtYRA66LWG4,0.07621539384126663,0.08276128023862839,-0.006545886397361755,0.006545886397361755,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,32kY47awqX6hvpxShEoxYJCLQiTcojEBwS,0.07621539384126663,0.0772654190659523,-0.001050025224685669,0.001050025224685669,False,False,False,False,True
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,3CwFFLcNBe3jdpVMRbrQpnX6J2QdydYXDy,0.07621539384126663,0.07258913666009903,0.0036262571811676025,0.0036262571811676025,False,False,False,True,False
1,129618,1DnZpRm9L813jhWxR2ZZwhrP386Yu2cvyF,47,3JkmAYtowYGPQPcMcJuSYSXTusej4iA1nF,0.07621539384126663,0.07609248906373978,0.00012290477752685547,0.00012290477752685547,False,False,False,True,False
1,134393,1EEXEHGqMmSk2hMpfnAqxgMftF7WDXKNmP,42,1BrT827NCgxjctnEBdLiuDzukupwWHP1i2,0.8754892349243164,0.9842187762260437,-0.1087295413017273,0.1087295413017273,False,True,True,False,True
1,135318,1EKMtbWSdRryfVqQM17BW2uDVBAwVQwCBr,44,1JPVo8Jo4CT8LoPmDibjeumAsmVkvzGh4N,0.03141376003623009,0.016963135451078415,0.014450624585151672,0.014450624585151672,False,False,False,True,False
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,12PuJ9ixCUzDsT8MqFEkim5zdcrF6TAgjW,0.45004767179489136,0.4266429841518402,0.023404687643051147,0.023404687643051147,False,False,False,True,False
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,13zjYgMuJVNqTwtNVNPgR1M8azQTtXxayw,0.45004767179489136,0.4781155586242676,-0.02806788682937622,0.02806788682937622,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,14Xzu4GQegnhYVQ44Nt8Sd7sCrd2UC57cp,0.45004767179489136,0.43457669019699097,0.01547098159790039,0.01547098159790039,False,False,False,True,False
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,153jshsURfH53nsuweYSoBLmYHVw5qRdVA,0.45004767179489136,0.4452192783355713,0.004828393459320068,0.004828393459320068,False,False,False,True,False
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,15Kg2a1mapen6vAzCZbDfSzHWyoeVWyFFi,0.45004767179489136,0.4773504436016083,-0.02730277180671692,0.02730277180671692,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,15ZD5wWYgMWXgMMdkBmhggehyF67y79QWD,0.45004767179489136,0.4548487961292267,-0.004801124334335327,0.004801124334335327,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,18KSE7gyNCnqydZw5dzEyU9CNYBWQS9nCJ,0.45004767179489136,0.4577424228191376,-0.007694751024246216,0.007694751024246216,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,18oMcnDMbP7XmhAdYxjoidju3ZCeLPxuLn,0.45004767179489136,0.175828218460083,0.27421945333480835,0.27421945333480835,False,False,False,True,False
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,198jCtoeTwSjvwy8ECM8rp8VNB9RDwSecK,0.45004767179489136,0.4783632159233093,-0.02831554412841797,0.02831554412841797,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,1D7yke3meXP4NYaRhTmXJMu8dzLD8dqDDD,0.45004767179489136,0.5026381611824036,-0.05259048938751221,0.05259048938751221,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,1GmyXoUKLG2VYabNayKscVbCPwbjswaKMC,0.45004767179489136,0.08134274184703827,0.3687049299478531,0.3687049299478531,False,False,False,True,False
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,1MCbcPAVCu4TE3i1kXkzXQsTCLZq6FL22W,0.45004767179489136,0.45110946893692017,-0.0010617971420288086,0.0010617971420288086,False,False,False,False,True
1,139343,1Eh9o3nbXSucz5Hj6Sap1bjM47f55J2JUD,42,1NPqgWPkLNZivw9ELpSv71XgKXXLY4tgT,0.45004767179489136,0.4552324712276459,-0.005184799432754517,0.005184799432754517,False,False,False,False,True
1,141018,1ErCUbPZuYwMDGrxMcFFfNSsfNefrtY7h2,42,1KD6iM6HxWc2UvY9ZK1vZEcQUidmoDxHFB,0.5686123371124268,0.4768926203250885,0.09171971678733826,0.09171971678733826,False,False,False,True,False
1,143697,1F66LQ2sLfAWG6Mh2GPxQ1QCxMwd2zvxF6,49,1JxfosgwwcUUkWKZLU2JvYjQqBwg3TKrea,0.3301793932914734,0.17525483667850494,0.15492455661296844,0.15492455661296844,False,False,False,True,False
1,143717,1F6AVPo9rnuMcvsArAR9AHBg2zMD24dZ4e,47,1ETa4q9o8sCpxsHJCUmupaq9iDCvC7adQf,0.23283502459526062,0.551040768623352,-0.31820574402809143,0.31820574402809143,False,False,False,False,True
1,144444,1F9xXer4M78q8MoZdXB6f1NCv7HyhFqQCV,44,3MMCb1DofhUKEpf4aGGs4rDj9QJs1HCrEJ,0.9888083338737488,0.9963733553886414,-0.007565021514892578,0.007565021514892578,True,True,False,False,True
1,148480,1FWzCrQUVz7Fawj1dG5HERbSXirK4bEZNM,49,1GZbccX3cJJbfRC8WuKW1sFiTQXj8MPYpQ,0.9912010431289673,0.5180421471595764,0.47315889596939087,0.47315889596939087,True,False,True,True,False
1,150306,1FgyzmYmJCJ8EfAh3BsWiB8gsgswXYWRZz,44,3MMCb1DofhUKEpf4aGGs4rDj9QJs1HCrEJ,0.9888110160827637,0.9963604807853699,-0.007549464702606201,0.007549464702606201,True,True,False,False,True
1,153653,1FzJ3CPAMqcZXtZ6oPGi459MwSiofrhfZX,49,3CXr8guRrcA8g9z9rqck87e7nv49KkKMKy,0.9903076887130737,0.9840531349182129,0.00625455379486084,0.00625455379486084,True,True,False,True,False
1,154707,1G61oKdshRzNzqzbo4bVuBcbvdUgduPYEk,47,18ZayqmKE8ThMMZzjwHH9pEC37oqfYDK16,0.8550276756286621,0.6548020839691162,0.2002255916595459,0.2002255916595459,False,False,False,True,False
1,155496,1G9yd12FTuBQTRuYWnZfhKSPX46K9M5ZoV,49,1GZbccX3cJJbfRC8WuKW1sFiTQXj8MPYpQ,0.5209252238273621,0.05023705214262009,0.470688171684742,0.470688171684742,False,False,False,True,False
1,156726,1GGWna3pYYMB6zKQGhpvvTy9PqExY1PB4T,46,38BoHtepsEZyWoCRKKyAe9gKW8wp3aPouM,0.6046624183654785,0.11615117639303207,0.48851124197244644,0.48851124197244644,False,False,False,True,False
1,158841,1GTbJgM8k5UCG1xigyqXEjCpLPQazYagr3,49,3CXr8guRrcA8g9z9rqck87e7nv49KkKMKy,0.9896631836891174,0.9746717810630798,0.014991402626037598,0.014991402626037598,True,True,False,True,False
1,159997,1GZbccX3cJJbfRC8WuKW1sFiTQXj8MPYpQ,49,17mqVbK2EuEbq3qUJbG84aB6MiYcDMSdXD,0.22206510603427887,0.22835658490657806,-0.006291478872299194,0.006291478872299194,False,False,False,False,True
1,159997,1GZbccX3cJJbfRC8WuKW1sFiTQXj8MPYpQ,49,1D35hXfShWo4BUBJ4WsK5ve8EAnLLH4g2e,0.22206510603427887,0.3410264849662781,-0.1189613789319992,0.1189613789319992,False,False,False,False,True
1,162928,1Gq9CWL9m8ouWT2KbEedzkCUTFWSj1iaBx,42,1N52wHoVR79PMDishab2XmRHsbekCdGquK,0.9475666880607605,0.9572325348854065,-0.009665846824645996,0.009665846824645996,True,True,False,False,True
1,163608,1GtsWFkZS5dhHn58GW3bDAnjdCC64KcnGm,49,1ASCBAxmagSnPiTNJCznnpysoeyS6nFBi9,0.7620061039924622,0.9463223218917847,-0.1843162178993225,0.1843162178993225,False,True,True,False,True
1,165429,1H4Fs4CYkcTA77pUb4sVgcSpK2UucdiPu9,42,1GA2gaaZsf5tksmyFBi6devLX9N4Ed39Zc,0.01050940714776516,0.009875467047095299,0.0006339401006698608,0.0006339401006698608,False,False,False,True,False
1,165429,1H4Fs4CYkcTA77pUb4sVgcSpK2UucdiPu9,42,1N52wHoVR79PMDishab2XmRHsbekCdGquK,0.01050940714776516,0.013255344703793526,-0.002745937556028366,0.002745937556028366,False,False,False,False,True
1,165429,1H4Fs4CYkcTA77pUb4sVgcSpK2UucdiPu9,42,3EXkaZTkkc6E8rqQntbaJGYdtHoprGGtj4,0.01050940714776516,0.013306334614753723,-0.0027969274669885635,0.0027969274669885635,False,False,False,False,True
1,168435,1HL6tSg5mUrXik5kdFBni4UTrAuPRps3P6,49,17mqVbK2EuEbq3qUJbG84aB6MiYcDMSdXD,0.10736415535211563,0.10491202771663666,0.0024521276354789734,0.0024521276354789734,False,False,False,True,False
1,168435,1HL6tSg5mUrXik5kdFBni4UTrAuPRps3P6,49,1AxcwffUwfdsbj5J3yHDYZr6rRLXw9Tb75,0.10736415535211563,0.19786730408668518,-0.09050314873456955,0.09050314873456955,False,False,False,False,True
1,173231,1Hmm1KKPDUnwzZjRLSRPtVtTYe2KrEE4U3,48,39sfuA8pY4UfybgEZi7uvA13jkGzZpsg5K,0.9042928814888,0.37108492851257324,0.5332079529762268,0.5332079529762268,False,False,False,True,False
1,176866,1J7Yb6aMNw1fWUMhqDApjrsLvX2mpLwBdU,49,15FkN73MjCXkfWnyWWw6phiTpwrUMRYXqF,0.9860545992851257,0.9868855476379395,-0.0008309483528137207,0.0008309483528137207,True,True,False,False,True
1,176866,1J7Yb6aMNw1fWUMhqDApjrsLvX2mpLwBdU,49,18QUa57MjVrZ13Y2vQvCpayG9qaRMXR66H,0.9860545992851257,0.9888052940368652,-0.002750694751739502,0.002750694751739502,True,True,False,False,True
1,177767,1JCRM3o11HL8nMYoryXsPJMGattUpVuEtm,49,3CXr8guRrcA8g9z9rqck87e7nv49KkKMKy,0.9901865720748901,0.9825162887573242,0.007670283317565918,0.007670283317565918,True,True,False,True,False
1,178656,1JHBUqaCHZpMpUeFGxBDsQ2vE1By7t5vYD,43,1FAv42GaDuQixSzEzSbx6aP1Kf4WVWpQUY,0.7093897461891174,0.9458221197128296,-0.23643237352371216,0.23643237352371216,False,False,False,False,True
1,179707,1JNchFeujbm786astAzpeRAVM1igPUMwYx,49,1MBH6uJKhjbjFoHY9UwTKs59SNzY2HerFa,0.20844659209251404,0.2320316880941391,-0.02358509600162506,0.02358509600162506,False,False,False,False,True
1,179707,1JNchFeujbm786astAzpeRAVM1igPUMwYx,49,1PXTsK9NoznnN2GoWG7gUfwYVWxBmQvYxu,0.20844659209251404,0.2855678200721741,-0.07712122797966003,0.07712122797966003,False,False,False,False,True
1,179885,1JPSCTLSvV4iyTmgHgXDCuG3njkHfn3Uq,49,3CXr8guRrcA8g9z9rqck87e7nv49KkKMKy,0.9896631836891174,0.9746717810630798,0.014991402626037598,0.014991402626037598,True,True,False,True,False
1,180653,1JTVuDxKtSDhW8HmP39eAmF9346fENasfk,42,1KD6iM6HxWc2UvY9ZK1vZEcQUidmoDxHFB,0.6325380802154541,0.9132586717605591,-0.280720591545105,0.280720591545105,False,False,False,False,True
1,185803,1Jvd1SSGwHnxa8QjWHSuxSVtCQNdk2Vsb5,42,17A16QmavnUfCW11DAApiJxp7ARnxN5pGX,0.9005672931671143,0.908149242401123,-0.007581949234008789,0.007581949234008789,False,False,False,False,True
1,186169,1JxfosgwwcUUkWKZLU2JvYjQqBwg3TKrea,49,187P8BBqdHJXyjmgSK6YTTfkgYWJG7NFMY,0.08968129754066467,0.10372189432382584,-0.014040596783161163,0.014040596783161163,False,False,False,False,True
1,186169,1JxfosgwwcUUkWKZLU2JvYjQqBwg3TKrea,49,1K569MWDfdKuDb8iP8EPkFMCJ2FSf1kduk,0.08968129754066467,0.13767656683921814,-0.04799526929855347,0.04799526929855347,False,False,False,False,True
1,187342,1K569MWDfdKuDb8iP8EPkFMCJ2FSf1kduk,48,12pkJ4BgY4ZxMDvYPP7VXSHajzwUjtaZY4,0.021397756412625313,0.0032738877926021814,0.01812386862002313,0.01812386862002313,False,False,False,True,False
1,188832,1KD6iM6HxWc2UvY9ZK1vZEcQUidmoDxHFB,42,15X1Pv4vNrcY9qtakYuQ1oziY3qKtzG8pv,0.8041597008705139,0.8072584867477417,-0.003098785877227783,0.003098785877227783,False,False,False,False,True
1,188832,1KD6iM6HxWc2UvY9ZK1vZEcQUidmoDxHFB,42,1Awqsuiy5Df6VMFvNq7SawDCGJWU4Rg3Ky,0.8041597008705139,0.8621715903282166,-0.05801188945770264,0.05801188945770264,False,False,False,False,True
1,189193,1KEz8TcfKPeq8qA3dPhFmTQx2umyh2yRDa,49,12BnHTsE9qQWBgSoG3LWGnokKJtS6A1CKE,0.058253128081560135,0.06607834994792938,-0.007825221866369247,0.007825221866369247,False,False,False,False,True
1,189193,1KEz8TcfKPeq8qA3dPhFmTQx2umyh2yRDa,49,1KpQ9EU4bL7BnrgeqsjJt9fhfJ7JzC875T,0.058253128081560135,0.07959005236625671,-0.02133692428469658,0.02133692428469658,False,False,False,False,True
1,191415,1KSEn34ZNtFA5Ah2KXDBEc59jryebt6S4X,45,17BymcHaGRbXGnEzR2m9woUYNf9FBPPJ2P,0.006502596661448479,0.005099397152662277,0.0014031995087862015,0.0014031995087862015,False,False,False,True,False
1,192588,1KYFfwYi2HiCrrEBWd9Mvex6T2yTadT6D2,44,3MMCb1DofhUKEpf4aGGs4rDj9QJs1HCrEJ,0.9888110160827637,0.9963604807853699,-0.007549464702606201,0.007549464702606201,True,True,False,False,True
1,195740,1KpQ9EU4bL7BnrgeqsjJt9fhfJ7JzC875T,47,1H7iXk3DJBgqShM3ADiKGggQmqMNUMhogm,0.17053796350955963,0.02336364984512329,0.14717431366443634,0.14717431366443634,False,False,False,True,False
1,196822,1Kuprz8EKEVX85a1m6j5ZRJzcbHE8YANWP,44,3MMCb1DofhUKEpf4aGGs4rDj9QJs1HCrEJ,0.9888110160827637,0.9963604807853699,-0.007549464702606201,0.007549464702606201,True,True,False,False,True
1,198008,1L2GKz8xzgYXDpPgrsmSsdjZo73ehJQX7z,43,1JNePVExrvnWcJnouKMoV6zC9KPr6tcjjP,0.6644456386566162,0.45493054389953613,0.20951509475708008,0.20951509475708008,False,False,False,True,False
1,198589,1L5Fa9sAjpmH9X7CorqnzJWi6Wo9SeH2Ft,49,1LPkxJBrtvZvSRwaUkmXQrJtLwxUNkSRsd,0.09588014334440231,0.24222923815250397,-0.14634909480810165,0.14634909480810165,False,False,False,False,True
